ENSMUSG00000064956	Gm24918	Gm24918
ENSMUSG00000064959	n-R5s41	n-R5s41
ENSMUSG00000064960	Gm24406	Gm24406
ENSMUSG00000064961	Gm22704	Gm22704
ENSMUSG00000064962	ENSMUSG00000064962	ENSMUSG00000064962
ENSMUSG00000064963	ENSMUSG00000064963	ENSMUSG00000064963
ENSMUSG00000064964	Gm25147	Gm25147
ENSMUSG00000064965	ENSMUSG00000064965	ENSMUSG00000064965
ENSMUSG00000064967	Gm24405	Gm24405
ENSMUSG00000064969	ENSMUSG00000064969	ENSMUSG00000064969
ENSMUSG00000064970	Gm23690	Gm23690
ENSMUSG00000064971	Gm26054	Gm26054
ENSMUSG00000064973	ENSMUSG00000064973	ENSMUSG00000064973
ENSMUSG00000064977	Gm26056	Gm26056
ENSMUSG00000064982	Gm25259	Gm25259
ENSMUSG00000064984	Snord73a	Snord73a
ENSMUSG00000064987	Gm25260	Gm25260
ENSMUSG00000064989	ENSMUSG00000064989	ENSMUSG00000064989
ENSMUSG00000064992	Gm22421	Gm22421
ENSMUSG00000064994	Gm22422	Gm22422
ENSMUSG00000064997	ENSMUSG00000064997	ENSMUSG00000064997
ENSMUSG00000064998	ENSMUSG00000064998	ENSMUSG00000064998
ENSMUSG00000064999	Gm26035	Gm26035
ENSMUSG00000065000	ENSMUSG00000065000	ENSMUSG00000065000
ENSMUSG00000065005	n-R5s79	n-R5s79
ENSMUSG00000065007	Gm26324	Gm26324
ENSMUSG00000065010	ENSMUSG00000065010	ENSMUSG00000065010
ENSMUSG00000065011	Gm23506	Gm23506
ENSMUSG00000065017	Gm23510	Gm23510
ENSMUSG00000065018	Gm23511	Gm23511
ENSMUSG00000065020	ENSMUSG00000065020	ENSMUSG00000065020
ENSMUSG00000065023	ENSMUSG00000065023	ENSMUSG00000065023
ENSMUSG00000065026	ENSMUSG00000065026	ENSMUSG00000065026
ENSMUSG00000065027	Gm25201	Gm25201
ENSMUSG00000065031	Gm22364	Gm22364
ENSMUSG00000065034	Gm22363	Gm22363
ENSMUSG00000065036	Gm22362	Gm22362
ENSMUSG00000065037	Rn7sk	Rn7sk
ENSMUSG00000065041	Gm24044	Gm24044
ENSMUSG00000065044	n-R5s169	n-R5s169
ENSMUSG00000065045	Gm24046	Gm24046
ENSMUSG00000065046	ENSMUSG00000065046	ENSMUSG00000065046
ENSMUSG00000065047	Gm24045	Gm24045
ENSMUSG00000065049	Gm24041	Gm24041
ENSMUSG00000065050	Gm25704	Gm25704
ENSMUSG00000065057	Gm25703	Gm25703
ENSMUSG00000065059	ENSMUSG00000065059	ENSMUSG00000065059
ENSMUSG00000065061	Gm22884	Gm22884
ENSMUSG00000065063	ENSMUSG00000065063	ENSMUSG00000065063
ENSMUSG00000065064	ENSMUSG00000065064	ENSMUSG00000065064
ENSMUSG00000065068	n-R5s5	n-R5s5
ENSMUSG00000065069	ENSMUSG00000065069	ENSMUSG00000065069
ENSMUSG00000065070	n-R5s196	n-R5s196
ENSMUSG00000065071	ENSMUSG00000065071	ENSMUSG00000065071
ENSMUSG00000065072	Gm24533	Gm24533
ENSMUSG00000065074	Gm24535	Gm24535
ENSMUSG00000065078	Gm24536	Gm24536
ENSMUSG00000065079	Gm23464	Gm23464
ENSMUSG00000065080	Gm26497	Gm26497
ENSMUSG00000065082	ENSMUSG00000065082	ENSMUSG00000065082
ENSMUSG00000065083	n-R5s205	n-R5s205
ENSMUSG00000065084	Gm26496	Gm26496
ENSMUSG00000065085	ENSMUSG00000065085	ENSMUSG00000065085
ENSMUSG00000065089	Gm26493	Gm26493
ENSMUSG00000065092	ENSMUSG00000065092	ENSMUSG00000065092
ENSMUSG00000065096	Gm23680	Gm23680
ENSMUSG00000065097	Snora16a	Snora16a
ENSMUSG00000065100	Gm26132	Gm26132
ENSMUSG00000065104	Gm26128	Gm26128
ENSMUSG00000065107	n-R5s88	n-R5s88
ENSMUSG00000065110	Snord61	Snord61
ENSMUSG00000065112	ENSMUSG00000065112	ENSMUSG00000065112
ENSMUSG00000065115	Gm23298	Gm23298
ENSMUSG00000065118	Gm23297	Gm23297
ENSMUSG00000065121	ENSMUSG00000065121	ENSMUSG00000065121
ENSMUSG00000065125	ENSMUSG00000065125	ENSMUSG00000065125
ENSMUSG00000065126	Snord104	Snord104
ENSMUSG00000065127	Gm26127	Gm26127
ENSMUSG00000065130	Gm24457	Gm24457
ENSMUSG00000065131	ENSMUSG00000065131	ENSMUSG00000065131
ENSMUSG00000065132	Gm24456	Gm24456
ENSMUSG00000065138	Gm24458	Gm24458
ENSMUSG00000065139	ENSMUSG00000065139	ENSMUSG00000065139
ENSMUSG00000065143	Gm25644	Gm25644
ENSMUSG00000065145	Vaultrc5	Vaultrc5
ENSMUSG00000065147	Snora31	Snora31
ENSMUSG00000065149	ENSMUSG00000065149	ENSMUSG00000065149
ENSMUSG00000065154	ENSMUSG00000065154	ENSMUSG00000065154
ENSMUSG00000065155	Gm25481	Gm25481
ENSMUSG00000065156	ENSMUSG00000065156	ENSMUSG00000065156
ENSMUSG00000065157	ENSMUSG00000065157	ENSMUSG00000065157
ENSMUSG00000065158	Gm25483	Gm25483
ENSMUSG00000065159	Gm25482	Gm25482
ENSMUSG00000065162	Gm23645	Gm23645
ENSMUSG00000065163	ENSMUSG00000065163	ENSMUSG00000065163
ENSMUSG00000065164	Gm23814	Gm23814
ENSMUSG00000065166	ENSMUSG00000065166	ENSMUSG00000065166
ENSMUSG00000065167	ENSMUSG00000065167	ENSMUSG00000065167
ENSMUSG00000065168	ENSMUSG00000065168	ENSMUSG00000065168
ENSMUSG00000065170	ENSMUSG00000065170	ENSMUSG00000065170
ENSMUSG00000065175	ENSMUSG00000065175	ENSMUSG00000065175
ENSMUSG00000065176	Rnu12	Rnu12
ENSMUSG00000065185	Gm25137	Gm25137
ENSMUSG00000065187	Gm25136	Gm25136
ENSMUSG00000065188	Gm25140	Gm25140
ENSMUSG00000065191	Gm23458	Gm23458
ENSMUSG00000065193	Gm23459	Gm23459
ENSMUSG00000065194	ENSMUSG00000065194	ENSMUSG00000065194
ENSMUSG00000065195	Gm26071	Gm26071
ENSMUSG00000065196	Snord85	Snord85
ENSMUSG00000065198	Gm23462	Gm23462
ENSMUSG00000065200	Gm24613	Gm24613
ENSMUSG00000065201	Gm24612	Gm24612
ENSMUSG00000065202	Gm24615	Gm24615
ENSMUSG00000065203	Gm24614	Gm24614
ENSMUSG00000065204	Gm24610	Gm24610
ENSMUSG00000065208	Gm24616	Gm24616
ENSMUSG00000065209	ENSMUSG00000065209	ENSMUSG00000065209
ENSMUSG00000065211	Gm26265	Gm26265
ENSMUSG00000065212	Gm26264	Gm26264
ENSMUSG00000065216	ENSMUSG00000065216	ENSMUSG00000065216
ENSMUSG00000065220	Gm25794	Gm25794
ENSMUSG00000065226	Gm25791	Gm25791
ENSMUSG00000065227	Gm25790	Gm25790
ENSMUSG00000065232	Gm22973	Gm22973
ENSMUSG00000065234	ENSMUSG00000065234	ENSMUSG00000065234
ENSMUSG00000065236	n-R5s197	n-R5s197
ENSMUSG00000065237	Gm22975	Gm22975
ENSMUSG00000065238	Gm22970	Gm22970
ENSMUSG00000065240	ENSMUSG00000065240	ENSMUSG00000065240
ENSMUSG00000065244	Gm22296	Gm22296
ENSMUSG00000065245	Gm22295	Gm22295
ENSMUSG00000065246	Gm22297	Gm22297
ENSMUSG00000065251	Gm23971	Gm23971
ENSMUSG00000065253	Gm23970	Gm23970
ENSMUSG00000065254	Gm23973	Gm23973
ENSMUSG00000065255	Gm23974	Gm23974
ENSMUSG00000065258	Gm23969	Gm23969
ENSMUSG00000065259	Snora30	Snora30
ENSMUSG00000065265	Gm23455	Gm23455
ENSMUSG00000065266	Gm23454	Gm23454
ENSMUSG00000065269	Gm23456	Gm23456
ENSMUSG00000065270	Gm25127	Gm25127
ENSMUSG00000065273	Gm25128	Gm25128
ENSMUSG00000065275	n-R5s217	n-R5s217
ENSMUSG00000065279	Gm25124	Gm25124
ENSMUSG00000065282	Gm24455	Gm24455
ENSMUSG00000065283	Gm24454	Gm24454
ENSMUSG00000065291	Gm26125	Gm26125
ENSMUSG00000065292	ENSMUSG00000065292	ENSMUSG00000065292
ENSMUSG00000065294	ENSMUSG00000065294	ENSMUSG00000065294
ENSMUSG00000065296	Gm26122	Gm26122
ENSMUSG00000065298	Gm26121	Gm26121
ENSMUSG00000065299	Gm23138	Gm23138
ENSMUSG00000065300	ENSMUSG00000065300	ENSMUSG00000065300
ENSMUSG00000065301	Gm23248	Gm23248
ENSMUSG00000065304	Gm23245	Gm23245
ENSMUSG00000065306	ENSMUSG00000065306	ENSMUSG00000065306
ENSMUSG00000065307	Gm23247	Gm23247
ENSMUSG00000065308	ENSMUSG00000065308	ENSMUSG00000065308
ENSMUSG00000065309	Gm23244	Gm23244
ENSMUSG00000065311	n-R5s156	n-R5s156
ENSMUSG00000065312	Gm26063	Gm26063
ENSMUSG00000065314	Gm26065	Gm26065
ENSMUSG00000065315	Gm26064	Gm26064
ENSMUSG00000065318	ENSMUSG00000065318	ENSMUSG00000065318
ENSMUSG00000065320	Gm22056	Gm22056
ENSMUSG00000065322	Gm22055	Gm22055
ENSMUSG00000065323	ENSMUSG00000065323	ENSMUSG00000065323
ENSMUSG00000065324	ENSMUSG00000065324	ENSMUSG00000065324
ENSMUSG00000065327	Gm22058	Gm22058
ENSMUSG00000065328	Gm22053	Gm22053
ENSMUSG00000065329	Gm22054	Gm22054
ENSMUSG00000065331	Gm24927	Gm24927
ENSMUSG00000065334	ENSMUSG00000065334	ENSMUSG00000065334
ENSMUSG00000065336	Snora34	Snora34
ENSMUSG00000065339	ENSMUSG00000065339	ENSMUSG00000065339
ENSMUSG00000065341	Gm25579	Gm25579
ENSMUSG00000065342	ENSMUSG00000065342	ENSMUSG00000065342
ENSMUSG00000065343	Gm25580	Gm25580
ENSMUSG00000065347	Gm25583	Gm25583
ENSMUSG00000065348	Gm25577	Gm25577
ENSMUSG00000065359	ENSMUSG00000065359	ENSMUSG00000065359
ENSMUSG00000065360	Gm24412	Gm24412
ENSMUSG00000065362	Gm24411	Gm24411
ENSMUSG00000065368	Gm24414	Gm24414
ENSMUSG00000065369	ENSMUSG00000065369	ENSMUSG00000065369
ENSMUSG00000065371	Gm22739	Gm22739
ENSMUSG00000065372	Gm22741	Gm22741
ENSMUSG00000065373	Gm22740	Gm22740
ENSMUSG00000065374	Gm22738	Gm22738
ENSMUSG00000065379	Gm22743	Gm22743
ENSMUSG00000065380	Gm23095	Gm23095
ENSMUSG00000065385	n-R5s153	n-R5s153
ENSMUSG00000065387	n-R5s85	n-R5s85
ENSMUSG00000065389	Gm23100	Gm23100
ENSMUSG00000065390	ENSMUSG00000065390	ENSMUSG00000065390
ENSMUSG00000065391	ENSMUSG00000065391	ENSMUSG00000065391
ENSMUSG00000065393	ENSMUSG00000065393	ENSMUSG00000065393
ENSMUSG00000065395	Mir193	Mir193
ENSMUSG00000065396	Mir99b	Mir99b
ENSMUSG00000065398	Mir188	Mir188
ENSMUSG00000065399	Mir133a-1	Mir133a-1
ENSMUSG00000065400	Mir200a	Mir200a
ENSMUSG00000065401	Mir144	Mir144
ENSMUSG00000065405	Mir30a	Mir30a
ENSMUSG00000065406	Mirlet7i	Mirlet7i
ENSMUSG00000065408	Mir31	Mir31
ENSMUSG00000065409	Mir30e	Mir30e
ENSMUSG00000065410	Mir298	Mir298
ENSMUSG00000065411	Mir195	Mir195
ENSMUSG00000065413	Mir367	Mir367
ENSMUSG00000065414	Mir138-1	Mir138-1
ENSMUSG00000065417	Mir340	Mir340
ENSMUSG00000065418	Mir322	Mir322
ENSMUSG00000065419	ENSMUSG00000065419	ENSMUSG00000065419
ENSMUSG00000065420	Mir142	Mir142
ENSMUSG00000065421	Mirlet7a-1	Mirlet7a-1
ENSMUSG00000065423	Mir181a-2	Mir181a-2
ENSMUSG00000065426	Mir134	Mir134
ENSMUSG00000065428	Mir382	Mir382
ENSMUSG00000065429	Mir345	Mir345
ENSMUSG00000065430	Mir26a-2	Mir26a-2
ENSMUSG00000065431	Mir186	Mir186
ENSMUSG00000065433	Mir370	Mir370
ENSMUSG00000065434	Mir7-1	Mir7-1
ENSMUSG00000065435	Mir135b	Mir135b
ENSMUSG00000065436	Mir342	Mir342
ENSMUSG00000065437	Mir30d	Mir30d
ENSMUSG00000065439	Mir140	Mir140
ENSMUSG00000065440	Mirlet7g	Mirlet7g
ENSMUSG00000065444	Mir27a	Mir27a
ENSMUSG00000065445	Mir143	Mir143
ENSMUSG00000065446	Mir139	Mir139
ENSMUSG00000065447	Mir302d	Mir302d
ENSMUSG00000065448	Mir154	Mir154
ENSMUSG00000065449	Mir365-1	Mir365-1
ENSMUSG00000065452	Mir207	Mir207
ENSMUSG00000065453	Mirlet7d	Mirlet7d
ENSMUSG00000065454	Mir124a-3	Mir124a-3
ENSMUSG00000065460	Mir133a-2	Mir133a-2
ENSMUSG00000065462	Mir200c	Mir200c
ENSMUSG00000065464	Mir185	Mir185
ENSMUSG00000065465	Mir33	Mir33
ENSMUSG00000065466	n-R5s89	n-R5s89
ENSMUSG00000065468	Mir26b	Mir26b
ENSMUSG00000065469	Mir129-1	Mir129-1
ENSMUSG00000065470	Mir149	Mir149
ENSMUSG00000065474	Mir141	Mir141
ENSMUSG00000065475	Mir27b	Mir27b
ENSMUSG00000065476	Mir30b	Mir30b
ENSMUSG00000065477	Mir411	Mir411
ENSMUSG00000065479	Mir125a	Mir125a
ENSMUSG00000065481	Mir346	Mir346
ENSMUSG00000065482	Mir302c	Mir302c
ENSMUSG00000065483	Mir181c	Mir181c
ENSMUSG00000065484	Mir130a	Mir130a
ENSMUSG00000065485	Mir219-2	Mir219-2
ENSMUSG00000065489	Mir365-2	Mir365-2
ENSMUSG00000065490	Mir30c-1	Mir30c-1
ENSMUSG00000065493	Mir34a	Mir34a
ENSMUSG00000065494	Mir28	Mir28
ENSMUSG00000065495	Mir150	Mir150
ENSMUSG00000065498	Mir379	Mir379
ENSMUSG00000065500	Mir10b	Mir10b
ENSMUSG00000065503	Mir351	Mir351
ENSMUSG00000065505	Mir148a	Mir148a
ENSMUSG00000065509	Mir421	Mir421
ENSMUSG00000065510	Mir361	Mir361
ENSMUSG00000065511	Mir129-2	Mir129-2
ENSMUSG00000065512	Mir138-2	Mir138-2
ENSMUSG00000065513	Mir26a-1	Mir26a-1
ENSMUSG00000065514	Mir106b	Mir106b
ENSMUSG00000065518	Mir423	Mir423
ENSMUSG00000065520	Mir128-1	Mir128-1
ENSMUSG00000065521	Mir296	Mir296
ENSMUSG00000065523	Mir192	Mir192
ENSMUSG00000065524	Mir135a-2	Mir135a-2
ENSMUSG00000065526	Mir337	Mir337
ENSMUSG00000065528	Mir320	Mir320
ENSMUSG00000065532	Mir187	Mir187
ENSMUSG00000065536	Mir98	Mir98
ENSMUSG00000065537	Mir132	Mir132
ENSMUSG00000065541	Mir24-2	Mir24-2
ENSMUSG00000065542	Mir224	Mir224
ENSMUSG00000065544	Mir32	Mir32
ENSMUSG00000065547	Mir199a-1	Mir199a-1
ENSMUSG00000065549	Mir200b	Mir200b
ENSMUSG00000065551	Mir210	Mir210
ENSMUSG00000065552	Mir302a	Mir302a
ENSMUSG00000065553	Mir103-1	Mir103-1
ENSMUSG00000065555	Mir219-1	Mir219-1
ENSMUSG00000065556	Mir101b	Mir101b
ENSMUSG00000065559	Mir206	Mir206
ENSMUSG00000065560	Mir148b	Mir148b
ENSMUSG00000065561	Mir369	Mir369
ENSMUSG00000065562	Mir215	Mir215
ENSMUSG00000065563	Mir103-2	Mir103-2
ENSMUSG00000065564	Mirlet7b	Mirlet7b
ENSMUSG00000065567	Mir30c-2	Mir30c-2
ENSMUSG00000065568	Mir344	Mir344
ENSMUSG00000065569	Mir137	Mir137
ENSMUSG00000065571	Mir326	Mir326
ENSMUSG00000065572	Mir130b	Mir130b
ENSMUSG00000065573	Mir350	Mir350
ENSMUSG00000065574	Mir203	Mir203
ENSMUSG00000065577	Mir329	Mir329
ENSMUSG00000065578	Mir181b-2	Mir181b-2
ENSMUSG00000065579	Mir425	Mir425
ENSMUSG00000065581	Mir194-1	Mir194-1
ENSMUSG00000065582	Mir194-2	Mir194-2
ENSMUSG00000065585	Mir211	Mir211
ENSMUSG00000065586	Mir96	Mir96
ENSMUSG00000065587	Mir34c	Mir34c
ENSMUSG00000065589	Mir301	Mir301
ENSMUSG00000065590	Mir212	Mir212
ENSMUSG00000065591	Gm22753	Gm22753
ENSMUSG00000065592	Mir145	Mir145
ENSMUSG00000065593	Mir339	Mir339
ENSMUSG00000065594	Mir107	Mir107
ENSMUSG00000065599	Mir23b	Mir23b
ENSMUSG00000065600	Mir338	Mir338
ENSMUSG00000065601	Mir146	Mir146
ENSMUSG00000065602	Mirlet7f-2	Mirlet7f-2
ENSMUSG00000065603	Mir218-1	Mir218-1
ENSMUSG00000065606	Mir16-2	Mir16-2
ENSMUSG00000065608	Mirlet7c-2	Mirlet7c-2
ENSMUSG00000065609	Mir7-2	Mir7-2
ENSMUSG00000065611	Mir23a	Mir23a
ENSMUSG00000065612	Mir151	Mir151
ENSMUSG00000065616	Mir375	Mir375
ENSMUSG00000065619	Mir183	Mir183
ENSMUSG00000065623	Gm24762	Gm24762
ENSMUSG00000065624	ENSMUSG00000065624	ENSMUSG00000065624
ENSMUSG00000065625	Gm24765	Gm24765
ENSMUSG00000065627	Gm24803	Gm24803
ENSMUSG00000065629	Gm24826	Gm24826
ENSMUSG00000065634	Gm24252	Gm24252
ENSMUSG00000065635	Gm24253	Gm24253
ENSMUSG00000065637	Gm26397	Gm26397
ENSMUSG00000065638	ENSMUSG00000065638	ENSMUSG00000065638
ENSMUSG00000065642	Snora69	Snora69
ENSMUSG00000065643	Gm25897	Gm25897
ENSMUSG00000065644	Gm25859	Gm25859
ENSMUSG00000065645	Gm23875	Gm23875
ENSMUSG00000065647	Gm25896	Gm25896
ENSMUSG00000065649	Snora74a	Snora74a
ENSMUSG00000065651	Gm25973	Gm25973
ENSMUSG00000065653	Gm23105	Gm23105
ENSMUSG00000065655	ENSMUSG00000065655	ENSMUSG00000065655
ENSMUSG00000065657	Gm25337	Gm25337
ENSMUSG00000065658	Gm23102	Gm23102
ENSMUSG00000065659	Gm23103	Gm23103
ENSMUSG00000065661	Gm22580	Gm22580
ENSMUSG00000065662	n-R5s161	n-R5s161
ENSMUSG00000065663	Gm22579	Gm22579
ENSMUSG00000065664	Gm22578	Gm22578
ENSMUSG00000065666	ENSMUSG00000065666	ENSMUSG00000065666
ENSMUSG00000065669	Gm22581	Gm22581
ENSMUSG00000065673	Gm24258	Gm24258
ENSMUSG00000065674	Gm24259	Gm24259
ENSMUSG00000065675	Gm24260	Gm24260
ENSMUSG00000065676	Snord42b	Snord42b
ENSMUSG00000065678	Gm24261	Gm24261
ENSMUSG00000065683	Gm23731	Gm23731
ENSMUSG00000065685	Gm23732	Gm23732
ENSMUSG00000065686	Snora5c	Snora5c
ENSMUSG00000065687	Gm23734	Gm23734
ENSMUSG00000065689	n-R5s7	n-R5s7
ENSMUSG00000065690	ENSMUSG00000065690	ENSMUSG00000065690
ENSMUSG00000065692	Gm25410	Gm25410
ENSMUSG00000065698	Gm25409	Gm25409
ENSMUSG00000065701	Rny1	Rny1
ENSMUSG00000065703	ENSMUSG00000065703	ENSMUSG00000065703
ENSMUSG00000065709	Gm22341	Gm22341
ENSMUSG00000065710	ENSMUSG00000065710	ENSMUSG00000065710
ENSMUSG00000065714	Gm25652	Gm25652
ENSMUSG00000065715	Snord7	Snord7
ENSMUSG00000065721	Gm26168	Gm26168
ENSMUSG00000065722	Gm26166	Gm26166
ENSMUSG00000065724	ENSMUSG00000065724	ENSMUSG00000065724
ENSMUSG00000065725	Gm26165	Gm26165
ENSMUSG00000065728	Gm26175	Gm26175
ENSMUSG00000065729	Gm26176	Gm26176
ENSMUSG00000065732	Gm24492	Gm24492
ENSMUSG00000065734	Snord49a	Snord49a
ENSMUSG00000065737	Gm24490	Gm24490
ENSMUSG00000065738	Gm24494	Gm24494
ENSMUSG00000065743	Gm25008	Gm25008
ENSMUSG00000065745	Gm25004	Gm25004
ENSMUSG00000065750	Gm23346	Gm23346
ENSMUSG00000065752	Gm23344	Gm23344
ENSMUSG00000065757	Gm23347	Gm23347
ENSMUSG00000065763	Gm23847	Gm23847
ENSMUSG00000065764	Gm23850	Gm23850
ENSMUSG00000065765	Gm23851	Gm23851
ENSMUSG00000065767	Gm23849	Gm23849
ENSMUSG00000065768	Gm23845	Gm23845
ENSMUSG00000065771	n-R5s54	n-R5s54
ENSMUSG00000065773	Rnu1b6	Rnu1b6
ENSMUSG00000065774	ENSMUSG00000065774	ENSMUSG00000065774
ENSMUSG00000065775	ENSMUSG00000065775	ENSMUSG00000065775
ENSMUSG00000065778	Gm22154	Gm22154
ENSMUSG00000065786	ENSMUSG00000065786	ENSMUSG00000065786
ENSMUSG00000065787	Gm22681	Gm22681
ENSMUSG00000065788	Gm22682	Gm22682
ENSMUSG00000065789	Gm25869	Gm25869
ENSMUSG00000065792	Gm25515	Gm25515
ENSMUSG00000065794	Gm25514	Gm25514
ENSMUSG00000065798	Gm25518	Gm25518
ENSMUSG00000065799	Gm25517	Gm25517
ENSMUSG00000065800	Gm23042	Gm23042
ENSMUSG00000065803	Gm23040	Gm23040
ENSMUSG00000065804	Gm23039	Gm23039
ENSMUSG00000065806	n-R5s69	n-R5s69
ENSMUSG00000065807	Gm23038	Gm23038
ENSMUSG00000065808	Gm23037	Gm23037
ENSMUSG00000065811	Gm24695	Gm24695
ENSMUSG00000065813	n-R5s3	n-R5s3
ENSMUSG00000065816	ENSMUSG00000065816	ENSMUSG00000065816
ENSMUSG00000065817	Gm24698	Gm24698
ENSMUSG00000065818	Snord35a	Snord35a
ENSMUSG00000065819	Gm24693	Gm24693
ENSMUSG00000065820	Gm26316	Gm26316
ENSMUSG00000065821	ENSMUSG00000065821	ENSMUSG00000065821
ENSMUSG00000065822	Snord15a	Snord15a
ENSMUSG00000065824	Gm26315	Gm26315
ENSMUSG00000065825	Gm26314	Gm26314
ENSMUSG00000065826	ENSMUSG00000065826	ENSMUSG00000065826
ENSMUSG00000065828	Gm26317	Gm26317
ENSMUSG00000065829	ENSMUSG00000065829	ENSMUSG00000065829
ENSMUSG00000065832	ENSMUSG00000065832	ENSMUSG00000065832
ENSMUSG00000065836	Gm23502	Gm23502
ENSMUSG00000065845	Gm25189	Gm25189
ENSMUSG00000065847	Gm25188	Gm25188
ENSMUSG00000065848	ENSMUSG00000065848	ENSMUSG00000065848
ENSMUSG00000065851	Gm22352	Gm22352
ENSMUSG00000065852	Gm22353	Gm22353
ENSMUSG00000065853	Gm22354	Gm22354
ENSMUSG00000065855	ENSMUSG00000065855	ENSMUSG00000065855
ENSMUSG00000065859	Gm22351	Gm22351
ENSMUSG00000065864	Gm24031	Gm24031
ENSMUSG00000065866	Gm24032	Gm24032
ENSMUSG00000065869	Gm24917	Gm24917
ENSMUSG00000065870	Rnu3a	Rnu3a
ENSMUSG00000065872	Gm25681	Gm25681
ENSMUSG00000065873	n-R5s183	n-R5s183
ENSMUSG00000065874	Gm25683	Gm25683
ENSMUSG00000065876	Gm25682	Gm25682
ENSMUSG00000065881	Gm22866	Gm22866
ENSMUSG00000065883	Gm22865	Gm22865
ENSMUSG00000065886	ENSMUSG00000065886	ENSMUSG00000065886
ENSMUSG00000065894	n-R5s46	n-R5s46
ENSMUSG00000065903	Gm26111	Gm26111
ENSMUSG00000065904	Gm26109	Gm26109
ENSMUSG00000065905	Gm26110	Gm26110
ENSMUSG00000065909	ENSMUSG00000065909	ENSMUSG00000065909
ENSMUSG00000065911	Gm24447	Gm24447
ENSMUSG00000065912	ENSMUSG00000065912	ENSMUSG00000065912
ENSMUSG00000065915	Gm24445	Gm24445
ENSMUSG00000065919	Gm24449	Gm24449
ENSMUSG00000065922	n-R5-8s1	n-R5-8s1
ENSMUSG00000065926	Gm22798	Gm22798
ENSMUSG00000065927	ENSMUSG00000065927	ENSMUSG00000065927
ENSMUSG00000065930	ENSMUSG00000065930	ENSMUSG00000065930
ENSMUSG00000065931	ENSMUSG00000065931	ENSMUSG00000065931
ENSMUSG00000065934	Gm25630	Gm25630
ENSMUSG00000065935	Gm25629	Gm25629
ENSMUSG00000065936	Gm25628	Gm25628
ENSMUSG00000065937	Gm25627	Gm25627
ENSMUSG00000065938	ENSMUSG00000065938	ENSMUSG00000065938
ENSMUSG00000065939	Snora2b	Snora2b
ENSMUSG00000065940	Gm23795	Gm23795
ENSMUSG00000065941	ENSMUSG00000065941	ENSMUSG00000065941
ENSMUSG00000065943	Gm23794	Gm23794
ENSMUSG00000065944	Rnu2-10	Rnu2-10
ENSMUSG00000065946	ENSMUSG00000065946	ENSMUSG00000065946
ENSMUSG00000065947	mt-Nd4l	mt-Nd4l
ENSMUSG00000065950	Gm5908	Gm5908
ENSMUSG00000065952	C330021F23Rik	C330021F23Rik
ENSMUSG00000065954	Tacc1	Tacc1
ENSMUSG00000065957	ENSMUSG00000065957	ENSMUSG00000065957
ENSMUSG00000065958	ENSMUSG00000065958	ENSMUSG00000065958
ENSMUSG00000065968	Ifitm7	Ifitm7
ENSMUSG00000065979	Cpped1	Cpped1
ENSMUSG00000065987	Cd209b	Cd209b
ENSMUSG00000065990	Aurkaip1	Aurkaip1
ENSMUSG00000065999	Gm13154	Gm13154
ENSMUSG00000066000	2610305D13Rik	2610305D13Rik
ENSMUSG00000066002	ENSMUSG00000066002	ENSMUSG00000066002
ENSMUSG00000066007	Zfp600	Zfp600
ENSMUSG00000066009	Gm13051	Gm13051
ENSMUSG00000066026	Dhrs3	Dhrs3
ENSMUSG00000066027	Gm10436	Gm10436
ENSMUSG00000066030	Oog2	Oog2
ENSMUSG00000066031	Gm13023	Gm13023
ENSMUSG00000066035	ENSMUSG00000066035	ENSMUSG00000066035
ENSMUSG00000066036	Ubr4	Ubr4
ENSMUSG00000066037	Hnrnpr	Hnrnpr
ENSMUSG00000066041	ENSMUSG00000066041	ENSMUSG00000066041
ENSMUSG00000066042	Med18	Med18
ENSMUSG00000066043	Phactr4	Phactr4
ENSMUSG00000066057	Gm1976	Gm1976
ENSMUSG00000066058	Cldn19	Cldn19
ENSMUSG00000066060	Gm12866	Gm12866
ENSMUSG00000066061	Olfr1335	Olfr1335
ENSMUSG00000066063	ENSMUSG00000066063	ENSMUSG00000066063
ENSMUSG00000066068	Gm13611	Gm13611
ENSMUSG00000066071	Cyp4a12a	Cyp4a12a
ENSMUSG00000066072	Cyp4a10	Cyp4a10
ENSMUSG00000066080	ENSMUSG00000066080	ENSMUSG00000066080
ENSMUSG00000066090	Insl5	Insl5
ENSMUSG00000066097	Cyp2j11	Cyp2j11
ENSMUSG00000066100	Krtap5-1	Krtap5-1
ENSMUSG00000066101	Gm10153	Gm10153
ENSMUSG00000066107	Gm12666	Gm12666
ENSMUSG00000066108	Muc5b	Muc5b
ENSMUSG00000066113	Adamtsl1	Adamtsl1
ENSMUSG00000066116	Gm10154	Gm10154
ENSMUSG00000066122	Olfr45	Olfr45
ENSMUSG00000066123	ENSMUSG00000066123	ENSMUSG00000066123
ENSMUSG00000066125	ENSMUSG00000066125	ENSMUSG00000066125
ENSMUSG00000066129	Kndc1	Kndc1
ENSMUSG00000066136	ENSMUSG00000066136	ENSMUSG00000066136
ENSMUSG00000066137	Gm11487	Gm11487
ENSMUSG00000066141	Gm11232	Gm11232
ENSMUSG00000066148	Prpf4	Prpf4
ENSMUSG00000066149	Cdc26	Cdc26
ENSMUSG00000066150	Slc31a1	Slc31a1
ENSMUSG00000066151	Fkbp15	Fkbp15
ENSMUSG00000066152	Slc31a2	Slc31a2
